Path,Image,Class,Type,Solver,Tour Length,PAR10,Log PAR10,PQR10,Log PQR10
eax---lkh---sophisticated/1000-334.tsp,eax---lkh/1000-334-sophisticated.png,0,1,LKHrestart,17.5808,8188.6978,9.0105,1381.743,7.2311
eax---lkh---sophisticated/1000-335.tsp,eax---lkh/1000-335-sophisticated.png,0,1,EAXrestart,20.8984,3.0629,1.1194,3.022,1.1059
eax---lkh---sophisticated/1000-335.tsp,eax---lkh/1000-335-sophisticated.png,0,1,LKHrestart,20.8984,22175.5015,10.0067,36000,10.4913
eax---lkh---sophisticated/1000-336.tsp,eax---lkh/1000-336-sophisticated.png,0,1,EAXrestart,18.1184,2.8706,1.0545,2.827,1.0392
eax---lkh---sophisticated/1000-336.tsp,eax---lkh/1000-336-sophisticated.png,0,1,LKHrestart,18.1184,1403.2932,7.2466,1135.544,7.0349
eax---lkh---sophisticated/1000-337.tsp,eax---lkh/1000-337-sophisticated.png,0,1,EAXrestart,17.0624,2.9984,1.0981,2.9805,1.0921
eax---lkh---sophisticated/1000-337.tsp,eax---lkh/1000-337-sophisticated.png,0,1,LKHrestart,17.0624,46.9123,3.8483,41.9925,3.7375
eax---lkh---sophisticated/1000-338.tsp,eax---lkh/1000-338-sophisticated.png,0,1,EAXrestart,21.5592,3.1748,1.1552,3.1805,1.157
eax---lkh---sophisticated/1000-338.tsp,eax---lkh/1000-338-sophisticated.png,0,1,LKHrestart,21.5592,29.5547,3.3862,27.311,3.3073
eax---lkh---sophisticated/1000-339.tsp,eax---lkh/1000-339-sophisticated.png,0,1,EAXrestart,20.9549,7.1723,1.9702,5.9815,1.7887
eax---lkh---sophisticated/1000-339.tsp,eax---lkh/1000-339-sophisticated.png,0,1,LKHrestart,20.9549,224.2316,5.4127,196.392,5.2801
eax---lkh---sophisticated/1000-34.tsp,eax---lkh/1000-34-sophisticated.png,0,1,EAXrestart,20.5666,3.1424,1.145,3.1625,1.1514
eax---lkh---sophisticated/1000-34.tsp,eax---lkh/1000-34-sophisticated.png,0,1,LKHrestart,20.5671,28914.4884,10.2721,36000,10.4913
eax---lkh---sophisticated/1000-340.tsp,eax---lkh/1000-340-sophisticated.png,0,1,EAXrestart,21.9403,3.2171,1.1685,3.231,1.1728
eax---lkh---sophisticated/1000-340.tsp,eax---lkh/1000-340-sophisticated.png,0,1,LKHrestart,21.9403,587.6415,6.3761,429.3685,6.0623
eax---lkh---sophisticated/1000-341.tsp,eax---lkh/1000-341-sophisticated.png,0,1,EAXrestart,19.7635,3.1994,1.163,3.2155,1.168
eax---lkh---sophisticated/1000-341.tsp,eax---lkh/1000-341-sophisticated.png,0,1,LKHrestart,19.7639,12146.2209,9.4048,3018.964,8.0127
eax---lkh---sophisticated/1000-342.tsp,eax---lkh/1000-342-sophisticated.png,0,1,EAXrestart,22.8844,3.7278,1.3158,3.7825,1.3304
eax---lkh---sophisticated/1000-342.tsp,eax---lkh/1000-342-sophisticated.png,0,1,LKHrestart,22.8844,317.583,5.7607,176.107,5.1711
eax---lkh---sophisticated/1000-343.tsp,eax---lkh/1000-343-sophisticated.png,0,1,EAXrestart,22.6735,3.5519,1.2675,3.379,1.2176
eax---lkh---sophisticated/1000-343.tsp,eax---lkh/1000-343-sophisticated.png,0,1,LKHrestart,22.6752,22251.8215,10.0102,36000,10.4913
eax---lkh---sophisticated/1000-344.tsp,eax---lkh/1000-344-sophisticated.png,0,1,EAXrestart,19.332,2.843,1.0449,2.8415,1.0443
eax---lkh---sophisticated/1000-344.tsp,eax---lkh/1000-344-sophisticated.png,0,1,LKHrestart,19.332,7.105,1.9608,4.6665,1.5404
eax---lkh---sophisticated/1000-345.tsp,eax---lkh/1000-345-sophisticated.png,0,1,EAXrestart,19.6695,2.8324,1.0411,2.865,1.0526
eax---lkh---sophisticated/1000-345.tsp,eax---lkh/1000-345-sophisticated.png,0,1,LKHrestart,19.6695,589.4233,6.3791,441.5995,6.0904
eax---lkh---sophisticated/1000-346.tsp,eax---lkh/1000-346-sophisticated.png,0,1,EAXrestart,22.0715,5.166,1.6421,3.7595,1.3243
eax---lkh---sophisticated/1000-346.tsp,eax---lkh/1000-346-sophisticated.png,0,1,LKHrestart,22.0715,15387.0597,9.6413,2453.8365,7.8054
eax---lkh---sophisticated/1000-347.tsp,eax---lkh/1000-347-sophisticated.png,0,1,EAXrestart,18.0958,2.747,1.0105,2.7915,1.0266
eax---lkh---sophisticated/1000-347.tsp,eax---lkh/1000-347-sophisticated.png,0,1,LKHrestart,18.0958,4920.9088,8.5012,1255.6915,7.1354
eax---lkh---sophisticated/1000-348.tsp,eax---lkh/1000-348-sophisticated.png,0,1,EAXrestart,19.1864,3.182,1.1575,2.898,1.064
eax---lkh---sophisticated/1000-348.tsp,eax---lkh/1000-348-sophisticated.png,0,1,LKHrestart,19.1864,151.2858,5.0192,150.8595,5.0163
eax---lkh---sophisticated/1000-349.tsp,eax---lkh/1000-349-sophisticated.png,0,1,EAXrestart,19.8932,4.5142,1.5072,4.5525,1.5157
eax---lkh---sophisticated/1000-349.tsp,eax---lkh/1000-349-sophisticated.png,0,1,LKHrestart,19.8932,573.8083,6.3523,475.425,6.1642
eax---lkh---sophisticated/1000-35.tsp,eax---lkh/1000-35-sophisticated.png,0,1,EAXrestart,19.3492,3.2623,1.1824,3.222,1.17
eax---lkh---sophisticated/1000-35.tsp,eax---lkh/1000-35-sophisticated.png,0,1,LKHrestart,19.35,4463.8686,8.4038,869.383,6.7678
eax---lkh---sophisticated/1000-350.tsp,eax---lkh/1000-350-sophisticated.png,0,1,EAXrestart,19.9765,5.3428,1.6757,3.313,1.1979
eax---lkh---sophisticated/1000-350.tsp,eax---lkh/1000-350-sophisticated.png,0,1,LKHrestart,19.9765,1341.4695,7.2015,603.77,6.4032
eax---lkh---sophisticated/1000-351.tsp,eax---lkh/1000-351-sophisticated.png,0,1,EAXrestart,18.3257,3.585,1.2768,3.1495,1.1472
eax---lkh---sophisticated/1000-351.tsp,eax---lkh/1000-351-sophisticated.png,0,1,LKHrestart,18.3257,1073.5251,6.9787,721.68,6.5816
eax---lkh---sophisticated/1000-352.tsp,eax---lkh/1000-352-sophisticated.png,0,1,EAXrestart,21.589,3.5305,1.2614,3.6255,1.288
eax---lkh---sophisticated/1000-352.tsp,eax---lkh/1000-352-sophisticated.png,0,1,LKHrestart,21.5988,11345.6127,9.3366,1344.281,7.2036
eax---lkh---sophisticated/1000-353.tsp,eax---lkh/1000-353-sophisticated.png,0,1,EAXrestart,21.6555,3.3818,1.2184,3.379,1.2176
eax---lkh---sophisticated/1000-353.tsp,eax---lkh/1000-353-sophisticated.png,0,1,LKHrestart,21.6555,125.2907,4.8306,67.196,4.2076
eax---lkh---sophisticated/1000-354.tsp,eax---lkh/1000-354-sophisticated.png,0,1,EAXrestart,21.2259,3.2226,1.1702,3.2305,1.1726
eax---lkh---sophisticated/1000-354.tsp,eax---lkh/1000-354-sophisticated.png,0,1,LKHrestart,21.2274,8445.0488,9.0413,2357.8435,7.7655
eax---lkh---sophisticated/1000-355.tsp,eax---lkh/1000-355-sophisticated.png,0,1,EAXrestart,23.1151,4.7713,1.5626,4.1885,1.4323
eax---lkh---sophisticated/1000-355.tsp,eax---lkh/1000-355-sophisticated.png,0,1,LKHrestart,23.1151,4702.204,8.4558,1308.909,7.1769
eax---lkh---sophisticated/1000-356.tsp,eax---lkh/1000-356-sophisticated.png,0,1,EAXrestart,18.7077,2.8846,1.0594,2.8845,1.0594
eax---lkh---sophisticated/1000-356.tsp,eax---lkh/1000-356-sophisticated.png,0,1,LKHrestart,18.7077,18701.2326,9.8363,36000,10.4913
eax---lkh---sophisticated/1000-357.tsp,eax---lkh/1000-357-sophisticated.png,0,1,EAXrestart,18.7755,3.2129,1.1672,3.2275,1.1717
eax---lkh---sophisticated/1000-357.tsp,eax---lkh/1000-357-sophisticated.png,0,1,LKHrestart,18.7755,28858.2473,10.2702,36000,10.4913
eax---lkh---sophisticated/1000-358.tsp,eax---lkh/1000-358-sophisticated.png,0,1,EAXrestart,19.9727,3.0583,1.1179,3.1055,1.1332
eax---lkh---sophisticated/1000-358.tsp,eax---lkh/1000-358-sophisticated.png,0,1,LKHrestart,19.9727,540.0568,6.2917,320.453,5.7697
eax---lkh---sophisticated/1000-359.tsp,eax---lkh/1000-359-sophisticated.png,0,1,EAXrestart,20.5685,3.2872,1.19,3.2935,1.192
eax---lkh---sophisticated/1000-359.tsp,eax---lkh/1000-359-sophisticated.png,0,1,LKHrestart,20.569,11616.6787,9.3602,1611.8535,7.3851
eax---lkh---sophisticated/1000-36.tsp,eax---lkh/1000-36-sophisticated.png,0,1,EAXrestart,19.706,4.1792,1.4301,3.623,1.2873
eax---lkh---sophisticated/1000-36.tsp,eax---lkh/1000-36-sophisticated.png,0,1,LKHrestart,19.706,703.6961,6.5563,659.71,6.4918
eax---lkh---sophisticated/1000-360.tsp,eax---lkh/1000-360-sophisticated.png,0,1,EAXrestart,20.3543,6.7412,1.9082,4.072,1.4041
eax---lkh---sophisticated/1000-360.tsp,eax---lkh/1000-360-sophisticated.png,0,1,LKHrestart,20.3543,98.0105,4.5851,53.093,3.972
eax---lkh---sophisticated/1000-361.tsp,eax---lkh/1000-361-sophisticated.png,0,1,EAXrestart,21.0391,3.6596,1.2974,3.0465,1.114
eax---lkh---sophisticated/1000-361.tsp,eax---lkh/1000-361-sophisticated.png,0,1,LKHrestart,21.0391,9.2613,2.2258,8.0655,2.0876
eax---lkh---sophisticated/1000-362.tsp,eax---lkh/1000-362-sophisticated.png,0,1,EAXrestart,19.2409,3.0044,1.1001,3.0015,1.0991
eax---lkh---sophisticated/1000-362.tsp,eax---lkh/1000-362-sophisticated.png,0,1,LKHrestart,19.2409,5131.5822,8.5432,1864.5845,7.5308
eax---lkh---sophisticated/1000-363.tsp,eax---lkh/1000-363-sophisticated.png,0,1,EAXrestart,20.8617,3.2538,1.1798,3.2725,1.1856
eax---lkh---sophisticated/1000-363.tsp,eax---lkh/1000-363-sophisticated.png,0,1,LKHrestart,20.8617,1002.0209,6.9098,802.7395,6.688
eax---lkh---sophisticated/1000-364.tsp,eax---lkh/1000-364-sophisticated.png,0,1,EAXrestart,21.2024,3.9361,1.3702,3.518,1.2579
eax---lkh---sophisticated/1000-364.tsp,eax---lkh/1000-364-sophisticated.png,0,1,LKHrestart,21.2024,511.4056,6.2372,439.5075,6.0857
eax---lkh---sophisticated/1000-365.tsp,eax---lkh/1000-365-sophisticated.png,0,1,EAXrestart,19.2615,2.526,0.9266,2.542,0.933
eax---lkh---sophisticated/1000-365.tsp,eax---lkh/1000-365-sophisticated.png,0,1,LKHrestart,19.2616,32607.843,10.3923,36000,10.4913
eax---lkh---sophisticated/1000-366.tsp,eax---lkh/1000-366-sophisticated.png,0,1,EAXrestart,18.294,3.209,1.166,3.235,1.174
eax---lkh---sophisticated/1000-366.tsp,eax---lkh/1000-366-sophisticated.png,0,1,LKHrestart,18.294,4435.7592,8.3975,915.7155,6.8197
eax---lkh---sophisticated/1000-367.tsp,eax---lkh/1000-367-sophisticated.png,0,1,EAXrestart,21.3725,3.1832,1.1579,3.2105,1.1664
eax---lkh---sophisticated/1000-367.tsp,eax---lkh/1000-367-sophisticated.png,0,1,LKHrestart,21.3725,17.0749,2.8376,9.298,2.2298
eax---lkh---sophisticated/1000-368.tsp,eax---lkh/1000-368-sophisticated.png,0,1,EAXrestart,23.4176,5.8962,1.7743,4.142,1.4212
eax---lkh---sophisticated/1000-368.tsp,eax---lkh/1000-368-sophisticated.png,0,1,LKHrestart,23.4176,72.6583,4.2858,41.7185,3.7309
eax---lkh---sophisticated/1000-369.tsp,eax---lkh/1000-369-sophisticated.png,0,1,EAXrestart,20.7481,3.9904,1.3839,3.2445,1.177
eax---lkh---sophisticated/1000-369.tsp,eax---lkh/1000-369-sophisticated.png,0,1,LKHrestart,20.7481,143.2637,4.9647,136.606,4.9171
eax---lkh---sophisticated/1000-37.tsp,eax---lkh/1000-37-sophisticated.png,0,1,EAXrestart,18.3901,5.7609,1.7511,3.3655,1.2136
eax---lkh---sophisticated/1000-37.tsp,eax---lkh/1000-37-sophisticated.png,0,1,LKHrestart,18.3903,36000,10.4913,36000,10.4913
eax---lkh---sophisticated/1000-370.tsp,eax---lkh/1000-370-sophisticated.png,0,1,EAXrestart,20.1874,2.9248,1.0732,2.8875,1.0604
eax---lkh---sophisticated/1000-370.tsp,eax---lkh/1000-370-sophisticated.png,0,1,LKHrestart,20.1876,12109.4549,9.4017,2667.294,7.8888
eax---lkh---sophisticated/1000-371.tsp,eax---lkh/1000-371-sophisticated.png,0,1,EAXrestart,20.7957,3.0835,1.1261,3.1055,1.1332
eax---lkh---sophisticated/1000-371.tsp,eax---lkh/1000-371-sophisticated.png,0,1,LKHrestart,20.7957,664.4296,6.4989,628.842,6.4439
eax---lkh---sophisticated/1000-372.tsp,eax---lkh/1000-372-sophisticated.png,0,1,EAXrestart,19.5485,3.2816,1.1883,2.861,1.0512
eax---lkh---sophisticated/1000-372.tsp,eax---lkh/1000-372-sophisticated.png,0,1,LKHrestart,19.5485,197.2547,5.2845,207.432,5.3348
eax---lkh---sophisticated/1000-373.tsp,eax---lkh/1000-373-sophisticated.png,0,1,EAXrestart,21.6735,3.8342,1.344,3.3705,1.2151
eax---lkh---sophisticated/1000-373.tsp,eax---lkh/1000-373-sophisticated.png,0,1,LKHrestart,21.6735,64.8124,4.1715,64.191,4.1619
eax---lkh---sophisticated/1000-374.tsp,eax---lkh/1000-374-sophisticated.png,0,1,EAXrestart,19.5815,3.1227,1.1387,3.2095,1.1661
eax---lkh---sophisticated/1000-374.tsp,eax---lkh/1000-374-sophisticated.png,0,1,LKHrestart,19.5815,2.835,1.042,2.345,0.8523
eax---lkh---sophisticated/1000-375.tsp,eax---lkh/1000-375-sophisticated.png,0,1,EAXrestart,22.7122,5.3784,1.6824,3.7075,1.3104
eax---lkh---sophisticated/1000-375.tsp,eax---lkh/1000-375-sophisticated.png,0,1,LKHrestart,22.7122,375.0127,5.927,221.5525,5.4007
eax---lkh---sophisticated/1000-376.tsp,eax---lkh/1000-376-sophisticated.png,0,1,EAXrestart,18.4481,3.347,1.2081,2.9975,1.0978
eax---lkh---sophisticated/1000-376.tsp,eax---lkh/1000-376-sophisticated.png,0,1,LKHrestart,18.4481,29066.689,10.2773,36000,10.4913
eax---lkh---sophisticated/1000-377.tsp,eax---lkh/1000-377-sophisticated.png,0,1,EAXrestart,19.4647,3.4113,1.2271,3.383,1.2188
eax---lkh---sophisticated/1000-377.tsp,eax---lkh/1000-377-sophisticated.png,0,1,LKHrestart,19.4647,1070.9254,6.9763,752.201,6.623
eax---lkh---sophisticated/1000-378.tsp,eax---lkh/1000-378-sophisticated.png,0,1,EAXrestart,18.778,4.2608,1.4495,3.24,1.1756
eax---lkh---sophisticated/1000-378.tsp,eax---lkh/1000-378-sophisticated.png,0,1,LKHrestart,18.7788,22306.8438,10.0126,36000,10.4913
eax---lkh---sophisticated/1000-379.tsp,eax---lkh/1000-379-sophisticated.png,0,1,EAXrestart,20.9997,2.9761,1.0906,2.9465,1.0806
eax---lkh---sophisticated/1000-379.tsp,eax---lkh/1000-379-sophisticated.png,0,1,LKHrestart,20.9997,361.1434,5.8893,311.728,5.7421
eax---lkh---sophisticated/1000-38.tsp,eax---lkh/1000-38-sophisticated.png,0,1,EAXrestart,23.2192,3.8342,1.344,3.859,1.3504
eax---lkh---sophisticated/1000-38.tsp,eax---lkh/1000-38-sophisticated.png,0,1,LKHrestart,23.2192,17.9432,2.8872,13.219,2.5817
eax---lkh---sophisticated/1000-380.tsp,eax---lkh/1000-380-sophisticated.png,0,1,EAXrestart,20.3572,2.9812,1.0923,3.011,1.1023
eax---lkh---sophisticated/1000-380.tsp,eax---lkh/1000-380-sophisticated.png,0,1,LKHrestart,20.3633,36000,10.4913,36000,10.4913
eax---lkh---sophisticated/1000-381.tsp,eax---lkh/1000-381-sophisticated.png,0,1,EAXrestart,19.6917,3.6624,1.2981,3.2125,1.167
eax---lkh---sophisticated/1000-381.tsp,eax---lkh/1000-381-sophisticated.png,0,1,LKHrestart,19.6917,97.6097,4.581,81.121,4.3959
eax---lkh---sophisticated/1000-382.tsp,eax---lkh/1000-382-sophisticated.png,0,1,EAXrestart,22.0624,4.3993,1.4814,3.374,1.2161
eax---lkh---sophisticated/1000-382.tsp,eax---lkh/1000-382-sophisticated.png,0,1,LKHrestart,22.0624,323.0342,5.7778,275.2025,5.6175
eax---lkh---sophisticated/1000-383.tsp,eax---lkh/1000-383-sophisticated.png,0,1,EAXrestart,16.7104,2.7329,1.0054,2.8035,1.0309
eax---lkh---sophisticated/1000-383.tsp,eax---lkh/1000-383-sophisticated.png,0,1,LKHrestart,16.7104,51.9826,3.9509,30.507,3.418
eax---lkh---sophisticated/1000-384.tsp,eax---lkh/1000-384-sophisticated.png,0,1,EAXrestart,22.4797,4.6591,1.5388,3.522,1.259
eax---lkh---sophisticated/1000-384.tsp,eax---lkh/1000-384-sophisticated.png,0,1,LKHrestart,22.4797,354.7618,5.8714,258.3675,5.5544
eax---lkh---sophisticated/1000-385.tsp,eax---lkh/1000-385-sophisticated.png,0,1,EAXrestart,22.4488,3.4524,1.2391,3.456,1.2401
eax---lkh---sophisticated/1000-385.tsp,eax---lkh/1000-385-sophisticated.png,0,1,LKHrestart,22.4488,516.2792,6.2466,340.1895,5.8295
eax---lkh---sophisticated/1000-386.tsp,eax---lkh/1000-386-sophisticated.png,0,1,EAXrestart,19.9862,3.5142,1.2568,3.5345,1.2626
eax---lkh---sophisticated/1000-386.tsp,eax---lkh/1000-386-sophisticated.png,0,1,LKHrestart,19.9862,15227.6691,9.6309,2742.2835,7.9165
eax---lkh---sophisticated/1000-387.tsp,eax---lkh/1000-387-sophisticated.png,0,1,EAXrestart,20.3688,3.275,1.1863,3.3705,1.2151
eax---lkh---sophisticated/1000-387.tsp,eax---lkh/1000-387-sophisticated.png,0,1,LKHrestart,20.3688,160.6875,5.0795,92.9395,4.5319
eax---lkh---sophisticated/1000-388.tsp,eax---lkh/1000-388-sophisticated.png,0,1,EAXrestart,21.4358,8.5301,2.1436,6.7185,1.9049
eax---lkh---sophisticated/1000-388.tsp,eax---lkh/1000-388-sophisticated.png,0,1,LKHrestart,21.4358,16.5114,2.8041,9.3575,2.2362
eax---lkh---sophisticated/1000-389.tsp,eax---lkh/1000-389-sophisticated.png,0,1,EAXrestart,18.4493,5.3344,1.6742,3.969,1.3785
eax---lkh---sophisticated/1000-389.tsp,eax---lkh/1000-389-sophisticated.png,0,1,LKHrestart,18.4493,1224.562,7.1103,1022.2095,6.9297
eax---lkh---sophisticated/1000-39.tsp,eax---lkh/1000-39-sophisticated.png,0,1,EAXrestart,21.713,3.4443,1.2367,3.5425,1.2648
eax---lkh---sophisticated/1000-39.tsp,eax---lkh/1000-39-sophisticated.png,0,1,LKHrestart,21.713,221.0148,5.3982,169.9255,5.1354
eax---lkh---sophisticated/1000-390.tsp,eax---lkh/1000-390-sophisticated.png,0,1,EAXrestart,19.3992,2.9801,1.092,3.0325,1.1094
eax---lkh---sophisticated/1000-390.tsp,eax---lkh/1000-390-sophisticated.png,0,1,LKHrestart,19.3992,43.1453,3.7646,32.7985,3.4904
eax---lkh---sophisticated/1000-391.tsp,eax---lkh/1000-391-sophisticated.png,0,1,EAXrestart,18.9381,3.7881,1.3319,3.369,1.2146
eax---lkh---sophisticated/1000-391.tsp,eax---lkh/1000-391-sophisticated.png,0,1,LKHrestart,18.9381,3.4579,1.2407,1.353,0.3023
eax---lkh---sophisticated/1000-392.tsp,eax---lkh/1000-392-sophisticated.png,0,1,EAXrestart,20.4654,3.1746,1.1552,3.2455,1.1773
eax---lkh---sophisticated/1000-392.tsp,eax---lkh/1000-392-sophisticated.png,0,1,LKHrestart,20.4673,25627.3801,10.1514,36000,10.4913
eax---lkh---sophisticated/1000-393.tsp,eax---lkh/1000-393-sophisticated.png,0,1,EAXrestart,18.2927,3.7988,1.3347,3.001,1.0989
eax---lkh---sophisticated/1000-393.tsp,eax---lkh/1000-393-sophisticated.png,0,1,LKHrestart,18.2927,273.4811,5.6112,197.5195,5.2858
eax---lkh---sophisticated/1000-394.tsp,eax---lkh/1000-394-sophisticated.png,0,1,EAXrestart,22.9376,3.8568,1.3498,3.374,1.2161
eax---lkh---sophisticated/1000-394.tsp,eax---lkh/1000-394-sophisticated.png,0,1,LKHrestart,22.9376,210.279,5.3484,121.151,4.797
eax---lkh---sophisticated/1000-395.tsp,eax---lkh/1000-395-sophisticated.png,0,1,EAXrestart,18.5794,2.853,1.0484,2.8925,1.0621
eax---lkh---sophisticated/1000-395.tsp,eax---lkh/1000-395-sophisticated.png,0,1,LKHrestart,18.5794,421.1274,6.0429,315.7365,5.7549
eax---lkh---sophisticated/1000-396.tsp,eax---lkh/1000-396-sophisticated.png,0,1,EAXrestart,19.1285,2.7418,1.0086,2.8245,1.0383
eax---lkh---sophisticated/1000-396.tsp,eax---lkh/1000-396-sophisticated.png,0,1,LKHrestart,19.1285,1136.2995,7.0355,871.7025,6.7704
eax---lkh---sophisticated/1000-397.tsp,eax---lkh/1000-397-sophisticated.png,0,1,EAXrestart,20.4031,4.0666,1.4028,3.599,1.2807
eax---lkh---sophisticated/1000-397.tsp,eax---lkh/1000-397-sophisticated.png,0,1,LKHrestart,20.4073,19249.7793,9.8653,36000,10.4913
eax---lkh---sophisticated/1000-398.tsp,eax---lkh/1000-398-sophisticated.png,0,1,EAXrestart,18.2272,2.4216,0.8844,2.387,0.87
eax---lkh---sophisticated/1000-398.tsp,eax---lkh/1000-398-sophisticated.png,0,1,LKHrestart,18.2272,11341.8018,9.3363,1194.0465,7.0851
eax---lkh---sophisticated/1000-399.tsp,eax---lkh/1000-399-sophisticated.png,0,1,EAXrestart,19.4695,3.8225,1.3409,3.4785,1.2466
eax---lkh---sophisticated/1000-399.tsp,eax---lkh/1000-399-sophisticated.png,0,1,LKHrestart,19.4695,116.3147,4.7563,107.442,4.677
eax---lkh---sophisticated/1000-4.tsp,eax---lkh/1000-4-sophisticated.png,0,1,EAXrestart,20.8012,4.9806,1.6056,3.9635,1.3771
eax---lkh---sophisticated/1000-4.tsp,eax---lkh/1000-4-sophisticated.png,0,1,LKHrestart,20.8012,4963.7986,8.5099,1482.7625,7.3017
eax---lkh---sophisticated/1000-40.tsp,eax---lkh/1000-40-sophisticated.png,0,1,EAXrestart,17.9252,3.1172,1.1369,3.1485,1.1469
eax---lkh---sophisticated/1000-40.tsp,eax---lkh/1000-40-sophisticated.png,0,1,LKHrestart,17.9253,29322.958,10.2861,36000,10.4913
eax---lkh---sophisticated/1000-400.tsp,eax---lkh/1000-400-sophisticated.png,0,1,EAXrestart,17.8728,2.8325,1.0412,2.869,1.054
eax---lkh---sophisticated/1000-400.tsp,eax---lkh/1000-400-sophisticated.png,0,1,LKHrestart,17.8728,9.6826,2.2703,8.516,2.1419
eax---lkh---sophisticated/1000-401.tsp,eax---lkh/1000-401-sophisticated.png,0,1,EAXrestart,20.2606,3.3408,1.2062,3.33,1.203
eax---lkh---sophisticated/1000-401.tsp,eax---lkh/1000-401-sophisticated.png,0,1,LKHrestart,20.2606,37.7018,3.6297,32.661,3.4862
eax---lkh---sophisticated/1000-402.tsp,eax---lkh/1000-402-sophisticated.png,0,1,EAXrestart,23.271,4.443,1.4913,3.732,1.3169
eax---lkh---sophisticated/1000-402.tsp,eax---lkh/1000-402-sophisticated.png,0,1,LKHrestart,23.271,118.1371,4.7718,85.6,4.4497
eax---lkh---sophisticated/1000-403.tsp,eax---lkh/1000-403-sophisticated.png,0,1,EAXrestart,21.0851,3.0348,1.1101,2.6095,0.9592
eax---lkh---sophisticated/1000-403.tsp,eax---lkh/1000-403-sophisticated.png,0,1,LKHrestart,21.0851,475.7896,6.165,468.8275,6.1502
eax---lkh---sophisticated/1000-404.tsp,eax---lkh/1000-404-sophisticated.png,0,1,EAXrestart,20.1017,2.8312,1.0407,2.8815,1.0583
eax---lkh---sophisticated/1000-404.tsp,eax---lkh/1000-404-sophisticated.png,0,1,LKHrestart,20.1017,12136.0499,9.4039,2616.2145,7.8695
eax---lkh---sophisticated/1000-405.tsp,eax---lkh/1000-405-sophisticated.png,0,1,EAXrestart,22.7741,5.0365,1.6167,3.9275,1.368
eax---lkh---sophisticated/1000-405.tsp,eax---lkh/1000-405-sophisticated.png,0,1,LKHrestart,22.7741,1202.4625,7.0921,822.851,6.7128
eax---lkh---sophisticated/1000-406.tsp,eax---lkh/1000-406-sophisticated.png,0,1,EAXrestart,22.1368,3.5934,1.2791,3.1815,1.1574
eax---lkh---sophisticated/1000-406.tsp,eax---lkh/1000-406-sophisticated.png,0,1,LKHrestart,22.1368,1.6426,0.4963,1.3055,0.2666
eax---lkh---sophisticated/1000-407.tsp,eax---lkh/1000-407-sophisticated.png,0,1,EAXrestart,21.3967,3.6648,1.2988,3.754,1.3228
eax---lkh---sophisticated/1000-407.tsp,eax---lkh/1000-407-sophisticated.png,0,1,LKHrestart,21.3967,600.0757,6.3971,471.421,6.1558
eax---lkh---sophisticated/1000-408.tsp,eax---lkh/1000-408-sophisticated.png,0,1,EAXrestart,22.333,4.9121,1.5917,3.628,1.2887
eax---lkh---sophisticated/1000-408.tsp,eax---lkh/1000-408-sophisticated.png,0,1,LKHrestart,22.333,49.6329,3.9047,22.875,3.13
eax---lkh---sophisticated/1000-409.tsp,eax---lkh/1000-409-sophisticated.png,0,1,EAXrestart,19.4557,3.1237,1.139,3.097,1.1304
eax---lkh---sophisticated/1000-409.tsp,eax---lkh/1000-409-sophisticated.png,0,1,LKHrestart,19.4557,25890.8995,10.1616,36000,10.4913
eax---lkh---sophisticated/1000-41.tsp,eax---lkh/1000-41-sophisticated.png,0,1,EAXrestart,19.0132,4.3428,1.4685,3.085,1.1266
eax---lkh---sophisticated/1000-41.tsp,eax---lkh/1000-41-sophisticated.png,0,1,LKHrestart,19.0132,6.9138,1.9335,5.776,1.7537
eax---lkh---sophisticated/1000-410.tsp,eax---lkh/1000-410-sophisticated.png,0,1,EAXrestart,19.3919,2.928,1.0743,3.001,1.0989
eax---lkh---sophisticated/1000-410.tsp,eax---lkh/1000-410-sophisticated.png,0,1,LKHrestart,19.3919,5.7543,1.7499,4.3255,1.4645
eax---lkh---sophisticated/1000-411.tsp,eax---lkh/1000-411-sophisticated.png,0,1,EAXrestart,20.0219,2.6715,0.9826,2.6865,0.9882
eax---lkh---sophisticated/1000-411.tsp,eax---lkh/1000-411-sophisticated.png,0,1,LKHrestart,20.022,8811.6301,9.0838,2196.796,7.6948
eax---lkh---sophisticated/1000-412.tsp,eax---lkh/1000-412-sophisticated.png,0,1,EAXrestart,18.6823,3.7701,1.3271,3.2515,1.1791
eax---lkh---sophisticated/1000-412.tsp,eax---lkh/1000-412-sophisticated.png,0,1,LKHrestart,18.6823,529.0356,6.2711,196.346,5.2799
eax---lkh---sophisticated/1000-413.tsp,eax---lkh/1000-413-sophisticated.png,0,1,EAXrestart,20.702,3.2389,1.1752,3.3075,1.1962
eax---lkh---sophisticated/1000-413.tsp,eax---lkh/1000-413-sophisticated.png,0,1,LKHrestart,20.7026,11929.4372,9.3868,1797.4295,7.4941
eax---lkh---sophisticated/1000-414.tsp,eax---lkh/1000-414-sophisticated.png,0,1,EAXrestart,19.3952,2.9746,1.0901,2.9675,1.0877
eax---lkh---sophisticated/1000-414.tsp,eax---lkh/1000-414-sophisticated.png,0,1,LKHrestart,19.3952,18495.8522,9.8253,36000,10.4913
eax---lkh---sophisticated/1000-415.tsp,eax---lkh/1000-415-sophisticated.png,0,1,EAXrestart,19.8086,2.9257,1.0735,3.006,1.1006
